tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-9452,Concepcion,Clay,32,C,20260126.0,25,TE30,1.0,,Alejandro Tabilo,L,188.0,CHI,,M0OH,,,Lautaro Midon,R,180.0,ARG,,5-7 6-1 6-2,3,QF,120.0,1.0,2.0,74,50.0,37,9.0,13.0,0.0,3.0,6.0,6.0,79.0,52.0,32.0,8.0,14.0,3.0,10,79.0,737,232.0,247
2026-9452,Concepcion,Clay,32,C,20260126.0,26,BS86,2.0,,Tomas Barrios Vera,R,191.0,CHI,,J0AW,,,Guido Ivan Justo,R,178.0,ARG,,6-3 4-6 6-4,3,QF,153.0,1.0,8.0,80,44.0,33,18.0,14.0,2.0,5.0,3.0,3.0,92.0,58.0,35.0,18.0,15.0,7.0,12,107.0,565,378.0,128
2026-9452,Concepcion,Clay,32,C,20260126.0,27,CF01,,,Marco Cecchinato,R,185.0,ITA,,T0AP,3.0,,Chun Hsin Tseng,R,175.0,TPE,,6-2 6-2,3,QF,75.0,1.0,2.0,50,28.0,18,15.0,8.0,3.0,4.0,0.0,4.0,47.0,27.0,16.0,5.0,8.0,1.0,6,230.0,247,122.0,498
2026-9452,Concepcion,Clay,32,C,20260126.0,28,V0DP,6.0,,Adolfo Daniel Vallejo,R,183.0,PAR,,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,,3-6 6-3 6-1,3,QF,125.0,3.0,4.0,71,40.0,31,18.0,12.0,0.0,1.0,1.0,5.0,96.0,53.0,38.0,17.0,13.0,6.0,10,146.0,428,207.0,284
2026-9452,Concepcion,Clay,32,C,20260126.0,29,TE30,1.0,,Alejandro Tabilo,L,188.0,CHI,,CF01,,,Marco Cecchinato,R,185.0,ITA,,6-3 6-1,3,SF,86.0,2.0,1.0,52,33.0,24,12.0,8.0,4.0,4.0,2.0,1.0,64.0,43.0,23.0,9.0,8.0,9.0,13,79.0,737,230.0,247
2026-9452,Concepcion,Clay,32,C,20260126.0,30,V0DP,6.0,,Adolfo Daniel Vallejo,R,183.0,PAR,,BS86,2.0,,Tomas Barrios Vera,R,191.0,CHI,,6-3 1-6 6-4,3,SF,148.0,5.0,4.0,74,47.0,27,18.0,13.0,2.0,6.0,3.0,7.0,94.0,48.0,27.0,23.0,13.0,12.0,16,146.0,428,107.0,565
2026-9452,Concepcion,Clay,32,C,20260126.0,31,V0DP,6.0,,Adolfo Daniel Vallejo,R,183.0,PAR,,TE30,1.0,,Alejandro Tabilo,L,188.0,CHI,,6-2 1-6 6-1,3,F,119.0,3.0,0.0,62,37.0,28,13.0,11.0,1.0,3.0,5.0,3.0,81.0,49.0,32.0,13.0,11.0,10.0,14,146.0,428,79.0,737
2026-2971,San Diego,Hard,32,C,20260126.0,31,S0K7,4.0,,Zachary Svajda,R,175.0,USA,,K0AH,,,Sebastian Korda,R,196.0,USA,,6-4 7-6(5),3,F,88.0,2.0,1.0,72,41.0,29,20.0,11.0,4.0,5.0,2.0,1.0,69.0,51.0,33.0,11.0,11.0,2.0,4,143.0,431,53.0,975
2026-9452,Concepcion,Clay,32,C,20260126.0,1,TE30,1.0,,Alejandro Tabilo,L,188.0,CHI,,V821,,,Gonzalo Villanueva,R,175.0,ARG,,7-5 6-4,3,R32,125.0,3.0,3.0,77,42.0,34,16.0,11.0,9.0,10.0,1.0,4.0,77.0,43.0,26.0,19.0,11.0,7.0,10,79.0,737,349.0,144
2026-9452,Concepcion,Clay,32,C,20260126.0,2,BS86,2.0,,Tomas Barrios Vera,R,191.0,CHI,,B0GR,,,Gonzalo Bueno,R,173.0,PER,,3-6 6-2 6-4,3,R32,157.0,5.0,4.0,93,57.0,33,14.0,14.0,7.0,14.0,1.0,4.0,84.0,44.0,23.0,16.0,13.0,11.0,19,107.0,565,215.0,271
2026-9452,Concepcion,Clay,32,C,20260126.0,3,L987,4.0,,Dusan Lajovic,R,183.0,SRB,,MJ98,,,Facundo Mena,R,183.0,ARG,,6-2 6-1,3,R32,59.0,4.0,1.0,42,27.0,23,10.0,8.0,3.0,3.0,2.0,6.0,41.0,19.0,11.0,7.0,7.0,1.0,5,125.0,497,328.0,157
2026-9452,Concepcion,Clay,32,C,20260126.0,4,T0DM,,,Juan Bautista Torres,R,178.0,ARG,,DA31,5.0,,Hugo Dellien,R,180.0,BOL,,0-6 6-4 6-1,3,R32,120.0,0.0,1.0,75,51.0,36,7.0,11.0,4.0,8.0,4.0,0.0,82.0,53.0,30.0,15.0,12.0,8.0,13,364.0,133,137.0,438
2026-9452,Concepcion,Clay,32,C,20260126.0,5,V0DP,6.0,,Adolfo Daniel Vallejo,R,183.0,PAR,,B0FI,,,Pedro Boscardin Dias,R,180.0,BRA,,6-2 6-4,3,R32,90.0,4.0,2.0,60,31.0,24,15.0,9.0,0.0,1.0,1.0,6.0,60.0,27.0,20.0,11.0,9.0,7.0,11,146.0,428,268.0,201
2026-9452,Concepcion,Clay,32,C,20260126.0,6,B0GY,7.0,,Alex Barrena,R,175.0,ARG,,P0DF,,,Matheus Pucinelli De Almeida,R,183.0,BRA,,1-6 7-6(5) 6-4,3,R32,156.0,5.0,6.0,96,46.0,30,23.0,14.0,11.0,17.0,1.0,8.0,92.0,49.0,30.0,22.0,15.0,3.0,8,190.0,312,297.0,180
2026-9452,Concepcion,Clay,32,C,20260126.0,7,CF01,,,Marco Cecchinato,R,185.0,ITA,,RD48,,,Igor Marcondes,L,185.0,BRA,,6-0 6-3,3,R32,70.0,1.0,0.0,40,25.0,22,8.0,7.0,1.0,1.0,2.0,3.0,59.0,40.0,17.0,8.0,8.0,7.0,12,230.0,247,402.0,118
2026-9452,Concepcion,Clay,32,C,20260126.0,8,SG56,,,Daniel Dutra Da Silva,L,,BRA,,DC48,,,Murkel Dellien,R,193.0,BOL,,6-3 6-1,3,R32,71.0,1.0,0.0,39,20.0,16,14.0,8.0,0.0,1.0,2.0,7.0,54.0,30.0,18.0,6.0,8.0,2.0,7,344.0,147,243.0,228
2026-2833,Oeiras 2,Hard,32,C,20260126.0,21,SN54,,,Frederico Ferreira Silva,L,178.0,POR,,G0FW,2.0,,Vilius Gaubas,R,178.0,LTU,,5-7 7-6(4) 7-5,3,R16,180.0,2.0,7.0,104,60.0,45,19.0,18.0,4.0,9.0,7.0,2.0,117.0,79.0,54.0,17.0,18.0,7.0,12,265.0,202,129.0,469
2026-2833,Oeiras 2,Hard,32,C,20260126.0,22,GE28,,,Ivan Gakhov,L,191.0,RUS,,K0FY,,,Mats Rosenkranz,L,193.0,GER,,6-4 7-6(2),3,R16,81.0,8.0,1.0,59,34.0,28,16.0,11.0,0.0,2.0,6.0,4.0,62.0,32.0,25.0,12.0,11.0,0.0,3,263.0,203,347.0,145
2026-2833,Oeiras 2,Hard,32,C,20260126.0,23,G0BY,,,Daniil Glinka,L,188.0,EST,,K926,,,Mikhail Kukushkin,R,183.0,KAZ,,6-3 6-4,3,R16,93.0,3.0,3.0,56,31.0,26,8.0,10.0,3.0,6.0,1.0,2.0,62.0,35.0,22.0,8.0,9.0,5.0,10,200.0,297,262.0,203
2026-2833,Oeiras 2,Hard,32,C,20260126.0,24,L0CX,,,Pablo Llamas Ruiz,R,188.0,ESP,,M0HT,,,Alejandro Moro Canas,R,183.0,ESP,,7-5 6-1,3,R16,103.0,3.0,1.0,67,43.0,32,14.0,10.0,3.0,3.0,2.0,2.0,59.0,35.0,24.0,10.0,9.0,5.0,8,213.0,274,246.0,225
2026-2833,Oeiras 2,Hard,32,C,20260126.0,25,GK06,,,Alexis Galarneau,R,180.0,CAN,,F0F2,4.0,,Jaime Faria,R,188.0,POR,,7-5 7-6(4),3,QF,145.0,3.0,9.0,105,65.0,39,23.0,12.0,7.0,10.0,5.0,4.0,93.0,61.0,40.0,13.0,12.0,4.0,8,214.0,272,151.0,413
2026-2833,Oeiras 2,Hard,32,C,20260126.0,26,SN54,,,Frederico Ferreira Silva,L,178.0,POR,,GE28,,,Ivan Gakhov,L,191.0,RUS,,6-3 6-4,3,QF,92.0,2.0,2.0,56,30.0,23,16.0,10.0,2.0,4.0,3.0,4.0,60.0,33.0,19.0,13.0,9.0,5.0,9,265.0,202,263.0,203
2026-2833,Oeiras 2,Hard,32,C,20260126.0,27,G0BY,,,Daniil Glinka,L,188.0,EST,,L0CX,,,Pablo Llamas Ruiz,R,188.0,ESP,,6-2 3-6 7-6(5),3,QF,142.0,4.0,1.0,113,68.0,46,20.0,15.0,5.0,9.0,4.0,2.0,88.0,54.0,37.0,15.0,14.0,4.0,8,200.0,297,213.0,274
2026-2833,Oeiras 2,Hard,32,C,20260126.0,1,R0E0,,,Chris Rodesch,R,198.0,LUX,,M0K4,1.0,,Elmer Moller,R,183.0,DEN,,6-3 RET,3,R32,53.0,1.0,1.0,28,20.0,16,4.0,5.0,0.0,0.0,2.0,4.0,48.0,25.0,17.0,10.0,4.0,8.0,9,209.0,281,119.0,517
2026-2833,Oeiras 2,Hard,32,C,20260126.0,2,G0FW,2.0,,Vilius Gaubas,R,178.0,LTU,,D0DT,,,Martin Damm,L,203.0,USA,,6-7(4) 6-3 7-6(3),3,R32,169.0,4.0,2.0,109,79.0,58,18.0,16.0,6.0,7.0,16.0,9.0,107.0,64.0,51.0,20.0,17.0,4.0,7,129.0,469,177.0,333
2026-2833,Oeiras 2,Hard,32,C,20260126.0,3,K926,,,Mikhail Kukushkin,R,183.0,KAZ,,L0IL,,,Martin Landaluce,R,193.0,ESP,,6-2 6-1,3,R32,66.0,1.0,2.0,50,34.0,25,9.0,8.0,1.0,1.0,2.0,4.0,36.0,21.0,13.0,5.0,7.0,2.0,6,262.0,203,149.0,420
2026-2833,Oeiras 2,Hard,32,C,20260126.0,4,F0F2,4.0,,Jaime Faria,R,188.0,POR,,P0K4,,,Tiago Pereira,R,0.0,PRT,,4-6 6-3 6-4,3,R32,103.0,4.0,6.0,88,47.0,40,21.0,15.0,4.0,6.0,2.0,4.0,81.0,48.0,35.0,17.0,14.0,5.0,8,151.0,413,267.0,202
2026-9452,Concepcion,Clay,32,C,20260126.0,16,V836,,,Juan Pablo Varillas,R,185.0,PER,,MW75,,,Felipe Meligeni Alves,R,185.0,BRA,,7-5 6-2,3,R32,94.0,3.0,3.0,61,31.0,23,17.0,10.0,3.0,5.0,1.0,1.0,64.0,32.0,18.0,16.0,10.0,5.0,10,244.0,227,225.0,251
2026-9452,Concepcion,Clay,32,C,20260126.0,17,TE30,1.0,,Alejandro Tabilo,L,188.0,CHI,,S0EK,,,Matias Soto,R,170.0,CHI,,6-2 6-3,3,R16,85.0,7.0,1.0,52,33.0,27,10.0,8.0,3.0,3.0,1.0,6.0,64.0,38.0,21.0,12.0,9.0,7.0,11,79.0,737,389.0,122
2026-9452,Concepcion,Clay,32,C,20260126.0,18,BS86,2.0,,Tomas Barrios Vera,R,191.0,CHI,,MJ08,,,Thiago Monteiro,L,183.0,BRA,,6-2 7-5,3,R16,102.0,3.0,2.0,67,44.0,29,14.0,10.0,9.0,10.0,3.0,0.0,51.0,24.0,16.0,15.0,10.0,0.0,4,107.0,565,196.0,304
2026-9452,Concepcion,Clay,32,C,20260126.0,19,T0AP,3.0,,Chun Hsin Tseng,R,175.0,TPE,,SG56,,,Daniel Dutra Da Silva,L,,BRA,,7-5 6-4,3,R16,116.0,2.0,2.0,78,38.0,24,22.0,11.0,10.0,13.0,3.0,5.0,58.0,23.0,15.0,15.0,11.0,1.0,6,122.0,498,344.0,147
2026-9452,Concepcion,Clay,32,C,20260126.0,20,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,,L987,4.0,,Dusan Lajovic,R,183.0,SRB,,6-3 2-6 6-1,3,R16,132.0,1.0,2.0,93,53.0,32,23.0,12.0,8.0,11.0,5.0,4.0,73.0,39.0,22.0,17.0,12.0,8.0,13,207.0,284,125.0,497
2026-9452,Concepcion,Clay,32,C,20260126.0,21,V0DP,6.0,,Adolfo Daniel Vallejo,R,183.0,PAR,,V836,,,Juan Pablo Varillas,R,185.0,PER,,6-4 6-2,3,R16,99.0,3.0,2.0,50,29.0,20,14.0,9.0,1.0,2.0,3.0,4.0,69.0,38.0,20.0,14.0,9.0,8.0,12,146.0,428,244.0,227
2026-9452,Concepcion,Clay,32,C,20260126.0,22,M0OH,,,Lautaro Midon,R,180.0,ARG,,B0GY,7.0,,Alex Barrena,R,175.0,ARG,,6-2 7-5,3,R16,112.0,0.0,5.0,78,46.0,32,14.0,10.0,5.0,7.0,1.0,1.0,77.0,43.0,22.0,18.0,10.0,6.0,11,232.0,247,190.0,312
2026-9452,Concepcion,Clay,32,C,20260126.0,23,CF01,,,Marco Cecchinato,R,185.0,ITA,,G0DH,8.0,,Alvaro Guillen Meza,R,175.0,ECU,,7-5 6-1,3,R16,91.0,1.0,3.0,65,39.0,24,18.0,10.0,4.0,6.0,2.0,5.0,52.0,30.0,15.0,12.0,9.0,4.0,9,230.0,247,195.0,305
2026-9452,Concepcion,Clay,32,C,20260126.0,24,J0AW,,,Guido Ivan Justo,R,178.0,ARG,,T0DM,,,Juan Bautista Torres,R,178.0,ARG,,6-3 6-2,3,R16,113.0,0.0,1.0,56,35.0,23,11.0,9.0,5.0,7.0,0.0,2.0,56.0,37.0,16.0,10.0,8.0,7.0,12,378.0,128,364.0,133
2026-2833,Oeiras 2,Hard,32,C,20260126.0,5,KE64,,,Inaki Montes De La Torre,R,178.0,ESP,,KH56,8.0,,Zdenek Kolar,R,183.0,CZE,,7-6(4) 7-6(4),3,R32,145.0,5.0,6.0,93,47.0,30,24.0,12.0,6.0,11.0,0.0,5.0,88.0,57.0,33.0,15.0,12.0,4.0,9,285.0,190,176.0,337
2026-2833,Oeiras 2,Hard,32,C,20260126.0,6,G0IB,,,Diego Dedura,,,,,HB48,,,Calvin Hemery,R,191.0,FRA,,6-4 2-6 6-3,3,R32,115.0,1.0,4.0,91,63.0,37,17.0,14.0,4.0,8.0,10.0,8.0,84.0,51.0,36.0,13.0,13.0,6.0,10,283.0,193,260.0,208
2026-2833,Oeiras 2,Hard,32,C,20260126.0,7,BI23,,,Mathys Erhard,R,188.0,FRA,,U120,,,Kaichi Uchida,R,180.0,JPN,,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,294.0,183,248.0,224
2026-2833,Oeiras 2,Hard,32,C,20260126.0,8,SN54,,,Frederico Ferreira Silva,L,178.0,POR,,P0IY,,,Juan Carlos Prado Angelo,R,185.0,BOL,,6-2 6-3,3,R32,76.0,1.0,1.0,46,32.0,20,8.0,8.0,0.0,2.0,0.0,3.0,58.0,33.0,15.0,10.0,9.0,5.0,11,265.0,202,210.0,279
2026-2833,Oeiras 2,Hard,32,C,20260126.0,9,GK06,,,Alexis Galarneau,R,180.0,CAN,,K0EP,,,Jerome Kym,R,198.0,SUI,,6-2 6-2,3,R32,70.0,3.0,6.0,53,26.0,20,12.0,8.0,2.0,4.0,2.0,2.0,49.0,19.0,10.0,9.0,8.0,4.0,10,214.0,272,187.0,315
2026-2833,Oeiras 2,Hard,32,C,20260126.0,10,G0BY,,,Daniil Glinka,L,188.0,EST,,E698,,,Gastao Elias,R,180.0,POR,,6-2 6-4,3,R32,91.0,6.0,1.0,56,34.0,25,12.0,9.0,1.0,2.0,0.0,5.0,72.0,37.0,21.0,17.0,9.0,4.0,8,200.0,297,370.0,130
2026-2833,Oeiras 2,Hard,32,C,20260126.0,11,H09N,,,August Holmgren,R,188.0,DEN,,S0BT,,,Adria Soriano Barrera,R,191.0,COL,,7-6(4) 6-1,3,R32,76.0,2.0,3.0,57,36.0,30,10.0,10.0,0.0,2.0,0.0,7.0,55.0,30.0,21.0,9.0,9.0,3.0,7,193.0,305,359.0,135
2026-2965,Rosario,Clay,32,C,20260202.0,24,A0G7,,,Valerio Aboian,L,183.0,ARG,23.639,S0GZ,,,Nikolas Sanchez Izquierdo,R,185.0,ESP,26.888,7-5 6-4,3,R16,106.0,3.0,2.0,69,42.0,28,14.0,11.0,5.0,8.0,0.0,3.0,61.0,47.0,26.0,6.0,11.0,2.0,7,526.0,76,279.0,187
2026-2965,Rosario,Clay,32,C,20260202.0,23,PH64,8.0,,Andrea Pellegrino,R,185.0,ITA,28.865,A0IK,,,Luciano Emanuel Ambrogi,R,188.0,ARG,22.207,1-6 6-4 6-2,3,R16,131.0,7.0,2.0,90,58.0,31,22.0,13.0,4.0,8.0,8.0,5.0,85.0,43.0,30.0,18.0,12.0,8.0,12,143.0,431,424.0,111
2026-2965,Rosario,Clay,32,C,20260202.0,22,T0AP,6.0,,Chun Hsin Tseng,R,175.0,TPE,24.487,MJ98,,,Facundo Mena,R,183.0,ARG,33.363,6-3 7-5,3,R16,101.0,0.0,0.0,60,38.0,27,12.0,10.0,2.0,4.0,1.0,3.0,69.0,39.0,20.0,13.0,11.0,4.0,9,122.0,504,354.0,137
2026-2965,Rosario,Clay,32,C,20260202.0,21,C0C8,4.0,,Juan Manuel Cerundolo,L,183.0,ARG,24.216,T0DM,,,Juan Bautista Torres,R,178.0,ARG,23.838,3-6 6-4 6-3,3,R16,161.0,4.0,4.0,95,65.0,45,13.0,14.0,7.0,10.0,1.0,1.0,87.0,64.0,38.0,13.0,14.0,10.0,14,85.0,698,353.0,138
2026-2967,Brisbane 1,Hard,32,C,20260202.0,21,S0N0,2.0,,Tristan Schoolkate,R,183.0,AUS,24.934,TC01,,,Li Tu,R,183.0,AUS,29.687,6-3 6-4,3,R16,97.0,7.0,4.0,70,47.0,38,11.0,10.0,3.0,3.0,8.0,1.0,64.0,39.0,29.0,11.0,9.0,5.0,7,114.0,534,389.0,120
2026-2967,Brisbane 1,Hard,32,C,20260202.0,20,H0K0,,,Cruz Hewitt,R,185.0,AUS,17.144,N707,,,Naoki Nakagawa,R,180.0,JPN,29.205,6-4 3-6 6-1,3,R16,121.0,6.0,5.0,86,49.0,32,20.0,13.0,3.0,6.0,8.0,2.0,79.0,41.0,30.0,14.0,13.0,2.0,7,734.0,41,723.0,43
2026-2967,Brisbane 1,Hard,32,C,20260202.0,19,EA27,,,Blake Ellis,R,191.0,AUS,27.075,SX90,7.0,,Fajing Sun,R,178.0,CHN,29.333,7-6(5) 6-4,3,R16,100.0,19.0,6.0,69,43.0,36,12.0,11.0,0.0,1.0,6.0,1.0,75.0,50.0,35.0,13.0,11.0,8.0,10,518.0,77,273.0,196
2026-2967,Brisbane 1,Hard,32,C,20260202.0,18,S0IA,5.0,,Dane Sweeny,R,170.0,AUS,24.972,S0U5,,,Tai Sach,R,178.0,AUS,23.381,6-1 6-1,3,R16,59.0,4.0,2.0,44,29.0,22,8.0,7.0,0.0,0.0,0.0,1.0,39.0,24.0,10.0,5.0,7.0,3.0,8,151.0,397,589.0,64
2026-2967,Brisbane 1,Hard,32,C,20260202.0,17,M0OQ,4.0,,James Mccabe,R,188.0,AUS,22.582,H0BA,,,Shinji Hazawa,R,175.0,JPN,26.812,6-4 6-4,3,R16,82.0,7.0,3.0,50,29.0,28,12.0,10.0,0.0,0.0,2.0,2.0,70.0,51.0,37.0,6.0,10.0,4.0,6,208.0,289,915.0,23
2026-2967,Brisbane 1,Hard,32,C,20260202.0,16,S0AQ,,,Yuta Shimizu,L,163.0,JPN,26.653,TD55,,,Renta Tokuda,R,178.0,JPN,27.849,7-6(4) 1-6 6-4,3,R32,126.0,7.0,0.0,82,47.0,30,24.0,14.0,2.0,5.0,4.0,1.0,92.0,56.0,45.0,16.0,15.0,5.0,7,360.0,133,322.0,157
2026-2967,Brisbane 1,Hard,32,C,20260202.0,15,DA81,,,Taro Daniel,R,191.0,JPN,33.016,DC38,,,Jake Delaney,R,185.0,AUS,28.723,6-3 7-5,3,R32,92.0,7.0,0.0,48,32.0,28,10.0,10.0,1.0,2.0,6.0,2.0,65.0,40.0,26.0,10.0,11.0,3.0,7,400.0,118,469.0,93
2026-2967,Brisbane 1,Hard,32,C,20260202.0,14,U134,8.0,,Yasutaka Uchiyama,R,183.0,JPN,33.495,MI01,,,Hiroki Moriya,R,168.0,JPN,35.299,6-2 6-1,3,R32,82.0,6.0,2.0,51,33.0,22,12.0,7.0,2.0,2.0,1.0,4.0,49.0,28.0,13.0,9.0,8.0,6.0,11,326.0,154,505.0,81
2026-2967,Brisbane 1,Hard,32,C,20260202.0,13,S0UV,6.0,,Rei Sakamoto,R,193.0,JPN,19.611,S0TI,,,Philip Sekulic,R,191.0,AUS,22.412,6-3 6-4,3,R32,91.0,10.0,3.0,59,40.0,33,9.0,10.0,2.0,2.0,0.0,1.0,59.0,38.0,27.0,10.0,9.0,5.0,7,184.0,332,508.0,80
2026-2967,Brisbane 1,Hard,32,C,20260202.0,12,S0N0,2.0,,Tristan Schoolkate,R,183.0,AUS,24.934,B0EK,,,Moerani Bouzige,R,180.0,AUS,26.56,7-6(4) 6-2,3,R32,95.0,13.0,5.0,70,37.0,31,19.0,10.0,6.0,6.0,3.0,2.0,56.0,33.0,25.0,12.0,10.0,2.0,4,114.0,534,464.0,95
2026-2967,Brisbane 1,Hard,32,C,20260202.0,11,TC01,,,Li Tu,R,183.0,AUS,29.687,H0HS,,,Matt Hulme,R,191.0,AUS,26.96,3-6 6-3 7-5,3,R32,136.0,7.0,4.0,89,57.0,40,23.0,15.0,4.0,5.0,9.0,3.0,95.0,68.0,49.0,14.0,15.0,8.0,10,389.0,120,1030.0,15
2026-2967,Brisbane 1,Hard,32,C,20260202.0,10,S0U5,,,Tai Sach,R,178.0,AUS,23.381,J553,,,Omar Jasika,L,183.0,AUS,28.712,6-4 7-6(6),3,R32,99.0,2.0,1.0,71,44.0,31,16.0,11.0,4.0,6.0,3.0,3.0,68.0,45.0,29.0,14.0,11.0,6.0,9,589.0,64,349.0,141
2026-9154,Cleveland,Hard,32,C,20260202.0,10,P0MG,,,Raphael Perot,R,175.0,FRA,24.594,H0JL,,,Jay Friend,R,185.0,JPN,22.116,6-2 4-6 6-3,3,R32,120.0,2.0,4.0,99,60.0,42,19.0,14.0,2.0,4.0,5.0,3.0,80.0,43.0,31.0,17.0,13.0,1.0,5,404.0,117,483.0,88
2026-9154,Cleveland,Hard,32,C,20260202.0,9,J732,,,Ben Jones,R,193.0,GBR,27.71,S0W8,,,Aryan Shah,R,183.0,IND,20.2,4-6 6-3 6-4,3,R32,120.0,18.0,4.0,85,56.0,47,10.0,15.0,4.0,6.0,2.0,5.0,89.0,45.0,34.0,21.0,14.0,4.0,7,837.0,30,402.0,118
2026-9154,Cleveland,Hard,32,C,20260202.0,8,GH92,,,Borna Gojo,R,196.0,CRO,27.932,K0NP,,,Jack Kennedy,R,170.0,USA,17.665,6-0 6-0,3,R32,52.0,9.0,1.0,40,23.0,18,11.0,6.0,4.0,4.0,0.0,5.0,45.0,23.0,10.0,5.0,6.0,3.0,9,276.0,192,884.0,25
2026-9154,Cleveland,Hard,32,C,20260202.0,7,D0D4,,,Stefan Dostanic,R,188.0,USA,24.246,K0EM,,,Matt Kuhar,R,178.0,USA,29.629,6-1 6-2,3,R32,47.0,8.0,0.0,39,26.0,24,8.0,8.0,0.0,0.0,3.0,1.0,41.0,28.0,14.0,5.0,7.0,1.0,5,572.0,66,797.0,34
2026-9154,Cleveland,Hard,32,C,20260202.0,6,B0F8,,,Justin Boulais,L,183.0,CAN,24.287,B0ZN,,,Lincoln Battle,R,,USA,21.514,6-3 6-4,3,R32,84.0,5.0,1.0,57,36.0,26,10.0,10.0,4.0,6.0,2.0,1.0,59.0,34.0,21.0,8.0,9.0,4.0,8,560.0,68,,
2026-9154,Cleveland,Hard,32,C,20260202.0,5,M0NP,6.0,,Andres Martin,R,183.0,USA,24.575,I0B0,,,Andre Ilagan,L,173.0,USA,,7-6(7) 3-6 7-5,3,R32,155.0,11.0,6.0,124,85.0,61,12.0,16.0,6.0,11.0,6.0,3.0,120.0,81.0,53.0,19.0,17.0,9.0,14,274.0,195,346.0,142
2026-9154,Cleveland,Hard,32,C,20260202.0,4,V0DG,,,Quinn Vandecasteele,R,191.0,USA,23.422,C0HT,5.0,,Murphy Cassone,R,188.0,USA,23.466,7-6(2) 6-3,3,R32,87.0,9.0,2.0,77,36.0,32,21.0,11.0,6.0,7.0,4.0,1.0,74.0,52.0,34.0,11.0,10.0,4.0,6,581.0,65,244.0,227
2026-9154,Cleveland,Hard,32,C,20260202.0,3,B0EJ,3.0,,Tristan Boyer,R,188.0,USA,24.786,J0B5,,,Garrett Johns,R,180.0,USA,25.128,6-4 6-4,3,R32,80.0,6.0,4.0,60,36.0,31,10.0,10.0,4.0,5.0,3.0,5.0,64.0,36.0,26.0,12.0,10.0,4.0,7,218.0,262,288.0,183
2026-9154,Cleveland,Hard,32,C,20260202.0,2,S0ZE,2.0,,Colton Smith,R,183.0,USA,22.916,K0DB,,,Cannon Kingsley,R,191.0,USA,24.745,3-6 7-6(6) 6-4,3,R32,135.0,6.0,3.0,89,57.0,43,18.0,15.0,2.0,5.0,11.0,2.0,121.0,77.0,53.0,21.0,16.0,5.0,8,161.0,371,492.0,86
2026-9154,Cleveland,Hard,32,C,20260202.0,1,M0C2,,,Dan Martin,R,175.0,CAN,26.738,SY67,1.0,,Sho Shimabukuro,R,180.0,JPN,28.512,6-3 6-4,3,R32,68.0,2.0,1.0,50,30.0,23,14.0,10.0,0.0,1.0,4.0,5.0,59.0,30.0,20.0,12.0,9.0,4.0,7,399.0,118,141.0,441
2026-2967,Brisbane 1,Hard,32,C,20260202.0,31,S0IA,5.0,,Dane Sweeny,R,170.0,AUS,24.972,S0N0,2.0,,Tristan Schoolkate,R,183.0,AUS,24.934,3-6 7-6(5) 7-6(4),3,F,161.0,4.0,4.0,105,68.0,55,18.0,16.0,5.0,6.0,23.0,5.0,106.0,62.0,51.0,27.0,17.0,3.0,3,151.0,397,114.0,534
2026-2967,Brisbane 1,Hard,32,C,20260202.0,30,S0IA,5.0,,Dane Sweeny,R,170.0,AUS,24.972,U134,8.0,,Yasutaka Uchiyama,R,183.0,JPN,33.495,6-3 6-3,3,SF,73.0,4.0,2.0,50,30.0,23,15.0,9.0,3.0,3.0,6.0,1.0,56.0,34.0,25.0,9.0,9.0,4.0,7,151.0,397,326.0,154
2026-2967,Brisbane 1,Hard,32,C,20260202.0,29,S0N0,2.0,,Tristan Schoolkate,R,183.0,AUS,24.934,EA27,,,Blake Ellis,R,191.0,AUS,27.075,6-4 6-4,3,SF,83.0,11.0,1.0,48,30.0,30,10.0,10.0,0.0,0.0,5.0,4.0,74.0,42.0,32.0,13.0,10.0,10.0,12,114.0,534,518.0,77
2026-2967,Brisbane 1,Hard,32,C,20260202.0,28,S0IA,5.0,,Dane Sweeny,R,170.0,AUS,24.972,H0K0,,,Cruz Hewitt,R,185.0,AUS,17.144,6-1 6-1,3,QF,55.0,5.0,2.0,42,27.0,20,11.0,7.0,2.0,2.0,3.0,3.0,49.0,34.0,18.0,3.0,7.0,3.0,8,151.0,397,734.0,41
2026-2967,Brisbane 1,Hard,32,C,20260202.0,27,EA27,,,Blake Ellis,R,191.0,AUS,27.075,M0OQ,4.0,,James Mccabe,R,188.0,AUS,22.582,6-7(6) 6-4 6-3,3,QF,164.0,14.0,5.0,110,64.0,48,24.0,15.0,11.0,12.0,17.0,2.0,120.0,84.0,61.0,13.0,16.0,12.0,16,518.0,77,208.0,289
