tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-580,Australian Open,Hard,128,G,20260121,65,C0AU,18.0,,Francisco Cerundolo,R,185.0,ARG,27.441,D923,,,Damir Dzumhur,R,175.0,BIH,33.673,6-3 6-2 6-1,5,R64,98.0,10.0,1.0,66.0,36.0,29.0,20.0,0.0,2.0,3.0,3.0,1.0,78.0,50.0,29.0,12.0,0.0,5.0,12.0,21.0,2035.0,66.0,837.0
2026-580,Australian Open,Hard,128,G,20260121,66,PL56,19.0,,Tommy Paul,R,185.0,USA,28.682,T0A1,,,Thiago Agustin Tirante,R,185.0,ARG,24.783,6-3 6-4 6-2,5,R64,124.0,4.0,1.0,82.0,47.0,37.0,23.0,0.0,4.0,4.0,12.0,3.0,85.0,48.0,36.0,11.0,0.0,6.0,10.0,20.0,2050.0,103.0,605.0
2026-580,Australian Open,Hard,128,G,20260122,82,M0NI,16.0,,Jakub Mensik,R,196.0,CZE,20.392,J0DZ,,,Rafael Jodar,R,191.0,ESP,19.348,6-2 6-4 6-4,5,R64,120.0,9.0,2.0,90.0,55.0,44.0,15.0,0.0,4.0,6.0,3.0,1.0,85.0,52.0,31.0,16.0,0.0,5.0,11.0,17.0,2345.0,150.0,418.0
2026-580,Australian Open,Hard,128,G,20260122,81,KE29,15.0,,Karen Khachanov,R,198.0,RUS,29.673,B0NN,,,Nishesh Basavareddy,R,180.0,USA,20.726,6-1 6-4 6-3,5,R64,118.0,15.0,1.0,70.0,53.0,43.0,12.0,0.0,4.0,4.0,10.0,3.0,93.0,45.0,32.0,17.0,0.0,7.0,12.0,18.0,2320.0,242.0,230.0
2026-580,Australian Open,Hard,128,G,20260122,84,M0EJ,5.0,,Lorenzo Musetti,R,185.0,ITA,23.89,SU87,,,Lorenzo Sonego,R,191.0,ITA,30.702,6-3 6-3 6-4,5,R64,169.0,2.0,2.0,87.0,58.0,40.0,17.0,0.0,4.0,6.0,5.0,6.0,116.0,77.0,47.0,13.0,0.0,17.0,23.0,5.0,4105.0,40.0,1240.0
2026-580,Australian Open,Hard,128,G,20260122,83,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.672,M0IF,Q,,Francesco Maestrelli,R,196.0,ITA,23.088,6-3 6-2 6-2,5,R64,136.0,5.0,4.0,78.0,52.0,45.0,9.0,0.0,4.0,5.0,10.0,4.0,93.0,56.0,30.0,15.0,0.0,10.0,16.0,4.0,4780.0,141.0,436.0
2026-580,Australian Open,Hard,128,G,20260122,85,S0S1,8.0,,Ben Shelton,L,193.0,USA,23.288,S0IA,,,Dane Sweeny,R,170.0,AUS,24.942,6-3 6-2 6-2,5,R64,104.0,19.0,2.0,64.0,44.0,39.0,14.0,0.0,0.0,0.0,0.0,5.0,80.0,58.0,36.0,8.0,0.0,7.0,12.0,7.0,4000.0,182.0,325.0
2026-580,Australian Open,Hard,128,G,20260122,86,D0FJ,22.0,,Luciano Darderi,R,183.0,ITA,23.937,B0BI,,,Sebastian Baez,R,170.0,ARG,25.068,6-3 1-6 6-4 6-3,5,R64,149.0,10.0,1.0,104.0,67.0,41.0,21.0,0.0,5.0,10.0,4.0,3.0,106.0,82.0,49.0,11.0,0.0,8.0,14.0,25.0,1599.0,36.0,1390.0
2026-580,Australian Open,Hard,128,G,20260122,88,Q02L,,,Ethan Quinn,R,191.0,USA,21.864,HB71,,,Hubert Hurkacz,R,196.0,POL,28.945,6-4 7-6(5) 6-1,5,R64,136.0,12.0,2.0,108.0,72.0,56.0,21.0,0.0,8.0,8.0,9.0,1.0,95.0,62.0,40.0,18.0,0.0,4.0,7.0,80.0,733.0,55.0,965.0
2026-580,Australian Open,Hard,128,G,20260122,87,VA25,30.0,,Valentin Vacherot,R,193.0,MON,27.184,H0BH,,,Rinky Hijikata,R,178.0,AUS,24.912,6-1 6-3 4-6 6-2,5,R64,151.0,15.0,4.0,99.0,70.0,56.0,16.0,0.0,4.0,5.0,5.0,5.0,109.0,87.0,55.0,8.0,0.0,5.0,11.0,31.0,1519.0,114.0,542.0
2026-580,Australian Open,Hard,128,G,20260122,91,C977,,,Marin Cilic,R,198.0,CRO,37.317,SU55,21,,Denis Shapovalov,L,185.0,CAN,26.773,6-4 6-3 6-2,5,R64,130.0,5.0,5.0,91.0,54.0,43.0,17.0,0.0,4.0,6.0,3.0,7.0,82.0,47.0,29.0,12.0,0.0,6.0,12.0,70.0,790.0,23.0,1650.0
2026-580,Australian Open,Hard,128,G,20260122,92,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.435,D994,,,James Duckworth,R,183.0,AUS,34.004,6-1 6-4 6-2,5,R64,,18.0,2.0,77.0,53.0,45.0,13.0,0.0,3.0,3.0,9.0,4.0,79.0,50.0,35.0,8.0,0.0,9.0,14.0,2.0,11500.0,88.0,694.0
2026-580,Australian Open,Hard,128,G,20260122,89,S0JA,,,Eliot Spizzirri,R,185.0,USA,24.082,WB32,,,Yibing Wu,R,183.0,CHN,26.275,6-2 6-4 6-7(4) 4-6 6-3,5,R64,225.0,8.0,4.0,170.0,121.0,83.0,26.0,0.0,11.0,14.0,11.0,6.0,164.0,111.0,77.0,22.0,0.0,9.0,15.0,85.0,725.0,168.0,347.0
2026-580,Australian Open,Hard,128,G,20260122,90,V812,,,Botic Van De Zandschulp,R,191.0,NED,30.303,S0RE,,,Juncheng Shang,L,180.0,CHN,20.969,7-6(6) 6-2 6-3,5,R64,136.0,15.0,6.0,94.0,64.0,56.0,13.0,0.0,1.0,1.0,2.0,3.0,101.0,68.0,46.0,16.0,0.0,9.0,13.0,75.0,759.0,318.0,165.0
2026-580,Australian Open,Hard,128,G,20260122,93,M0FH,,,Tomas Machac,R,183.0,CZE,25.276,TE51,31,,Stefanos Tsitsipas,R,193.0,GRE,27.447,6-4 3-6 7-6(5) 7-6(5),5,R64,187.0,6.0,6.0,139.0,97.0,67.0,28.0,0.0,7.0,10.0,24.0,8.0,135.0,83.0,65.0,26.0,0.0,0.0,3.0,24.0,1610.0,35.0,1455.0
2026-580,Australian Open,Hard,128,G,20260122,94,W367,,,Stan Wawrinka,R,183.0,SUI,40.821,G0IX,,,Arthur Gea,R,180.0,FRA,21.054,4-6 6-3 3-6 7-5 7-6(3),5,R64,274.0,11.0,3.0,177.0,139.0,92.0,23.0,0.0,10.0,14.0,13.0,7.0,170.0,121.0,83.0,23.0,0.0,9.0,13.0,139.0,437.0,198.0,300.0
2026-580,Australian Open,Hard,128,G,20260122,96,RH16,12.0,,Casper Ruud,R,183.0,NOR,27.086,MU94,,,Jaume Munar,R,183.0,ESP,28.717,6-3 7-5 6-4,5,R64,144.0,5.0,3.0,97.0,56.0,45.0,24.0,0.0,2.0,2.0,5.0,4.0,89.0,42.0,29.0,29.0,0.0,7.0,10.0,13.0,2795.0,39.0,1335.0
2026-580,Australian Open,Hard,128,G,20260122,95,FB98,9.0,,Taylor Fritz,R,196.0,USA,28.241,KI82,,,Vit Kopriva,R,178.0,CZE,28.611,6-1 6-4 7-6(4),5,R64,119.0,15.0,1.0,88.0,70.0,56.0,11.0,0.0,2.0,3.0,3.0,2.0,86.0,53.0,33.0,19.0,0.0,3.0,7.0,9.0,3840.0,101.0,626.0
2026-580,Australian Open,Hard,128,G,20260123,99,PL56,19.0,,Tommy Paul,R,185.0,USA,28.687,DH50,14,,Alejandro Davidovich Fokina,R,180.0,ESP,26.637,6-1 6-1 RET,5,R32,55.0,3.0,0.0,32.0,21.0,19.0,9.0,0.0,0.0,0.0,3.0,4.0,51.0,31.0,15.0,8.0,0.0,3.0,8.0,20.0,2050.0,14.0,2635.0
2026-580,Australian Open,Hard,128,G,20260123,100,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.721,MW02,32,,Corentin Moutet,L,180.0,FRA,26.765,6-2 6-4 6-1,5,R32,127.0,3.0,1.0,72.0,51.0,37.0,11.0,0.0,2.0,4.0,0.0,5.0,93.0,56.0,29.0,15.0,0.0,5.0,13.0,1.0,12050.0,37.0,1383.0
2026-580,Australian Open,Hard,128,G,20260123,102,DH58,6.0,,Alex De Minaur,R,183.0,AUS,26.932,TD51,29,,Frances Tiafoe,R,188.0,USA,28.008,6-3 6-4 7-5,5,R32,163.0,8.0,6.0,97.0,60.0,46.0,20.0,0.0,3.0,5.0,6.0,1.0,101.0,60.0,35.0,22.0,0.0,7.0,12.0,6.0,4080.0,34.0,1500.0
2026-580,Australian Open,Hard,128,G,20260123,101,Z355,3.0,,Alexander Zverev,R,198.0,GER,28.761,N771,26,,Cameron Norrie,L,188.0,GBR,30.42,7-5 4-6 6-3 6-1,5,R32,,16.0,1.0,106.0,79.0,61.0,14.0,0.0,3.0,5.0,5.0,2.0,116.0,83.0,53.0,18.0,0.0,8.0,14.0,3.0,5105.0,27.0,1553.0
2026-580,Australian Open,Hard,128,G,20260123,103,C0AU,18.0,,Francisco Cerundolo,R,185.0,ARG,27.447,RE44,13,,Andrey Rublev,R,188.0,RUS,28.26,6-3 7-6(4) 6-3,5,R32,129.0,8.0,2.0,100.0,66.0,52.0,20.0,0.0,2.0,3.0,5.0,5.0,81.0,50.0,42.0,12.0,0.0,3.0,6.0,21.0,2035.0,15.0,2600.0
2026-580,Australian Open,Hard,128,G,20260123,104,BK92,10.0,,Alexander Bublik,R,196.0,KAZ,28.602,EA24,,,Tomas Martin Etcheverry,R,196.0,ARG,26.519,7-6(4) 7-6(5) 6-4,5,R32,155.0,21.0,2.0,104.0,67.0,60.0,23.0,0.0,3.0,3.0,10.0,1.0,112.0,75.0,56.0,24.0,0.0,3.0,4.0,10.0,3065.0,62.0,895.0
2026-580,Australian Open,Hard,128,G,20260123,98,MM58,11.0,,Daniil Medvedev,R,198.0,RUS,29.949,M0CI,,,Fabian Marozsan,R,193.0,HUN,26.294,6-7(5) 4-6 7-5 6-0 6-3,5,R32,226.0,19.0,10.0,146.0,94.0,61.0,30.0,0.0,5.0,12.0,0.0,2.0,188.0,134.0,82.0,16.0,0.0,17.0,28.0,12.0,2910.0,47.0,1065.0
2026-580,Australian Open,Hard,128,G,20260123,97,T0HA,25.0,,Learner Tien,L,180.0,USA,20.142,BT72,,,Nuno Borges,R,185.0,POR,28.925,7-6(9) 6-4 6-2,5,R32,127.0,8.0,5.0,101.0,72.0,52.0,15.0,0.0,4.0,6.0,8.0,2.0,96.0,80.0,51.0,7.0,0.0,3.0,8.0,29.0,1540.0,46.0,1070.0
2026-580,Australian Open,Hard,128,G,20260124,107,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.441,S0JA,,,Eliot Spizzirri,R,185.0,USA,24.088,4-6 6-3 6-4 6-4,5,R32,222.0,17.0,4.0,131.0,88.0,56.0,19.0,13.0,10.0,16.0,6.0,3.0,108.0,70.0,46.0,17.0,11.0,3.0,11.0,2.0,11500.0,85.0,725.0
2026-580,Australian Open,Hard,128,G,20260124,108,S0S1,8.0,,Ben Shelton,L,193.0,USA,23.294,VA25,30,,Valentin Vacherot,R,193.0,MON,27.19,6-4 6-4 7-6(5),5,R32,138.0,15.0,1.0,96.0,63.0,50.0,22.0,0.0,1.0,1.0,12.0,4.0,91.0,63.0,50.0,13.0,0.0,2.0,4.0,7.0,4000.0,31.0,1519.0
2026-580,Australian Open,Hard,128,G,20260124,110,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.678,V812,,,Botic Van De Zandschulp,R,191.0,NED,30.308,6-3 6-4 7-6(4),5,R32,164.0,11.0,5.0,93.0,61.0,46.0,20.0,14.0,5.0,7.0,15.0,4.0,102.0,62.0,45.0,18.0,11.0,5.0,9.0,4.0,4780.0,75.0,759.0
2026-580,Australian Open,Hard,128,G,20260124,109,FB98,9.0,,Taylor Fritz,R,196.0,USA,28.241,W367,,,Stan Wawrinka,R,183.0,SUI,40.827,7-6(5) 2-6 6-4 6-4,5,R32,165.0,30.0,1.0,120.0,84.0,71.0,18.0,0.0,5.0,7.0,16.0,3.0,114.0,70.0,60.0,24.0,0.0,5.0,7.0,9.0,3840.0,139.0,437.0
2026-580,Australian Open,Hard,128,G,20260124,105,D0FJ,22.0,,Luciano Darderi,R,183.0,ITA,23.943,KE29,15,,Karen Khachanov,R,198.0,RUS,29.678,7-6(5) 3-6 6-3 6-4,5,R32,206.0,17.0,4.0,126.0,78.0,59.0,27.0,0.0,2.0,4.0,14.0,4.0,139.0,91.0,64.0,26.0,0.0,5.0,8.0,25.0,1599.0,18.0,2320.0
2026-580,Australian Open,Hard,128,G,20260124,106,M0EJ,5.0,,Lorenzo Musetti,R,185.0,ITA,23.896,M0FH,,,Tomas Machac,R,183.0,CZE,25.281,5-7 6-4 6-2 5-7 6-2,5,R32,265.0,10.0,5.0,156.0,118.0,79.0,17.0,0.0,10.0,15.0,3.0,3.0,197.0,153.0,88.0,19.0,0.0,18.0,26.0,5.0,4105.0,24.0,1610.0
2026-580,Australian Open,Hard,128,G,20260124,111,M0NI,16.0,,Jakub Mensik,R,196.0,CZE,20.397,Q02L,,,Ethan Quinn,R,191.0,USA,21.87,6-2 7-6(5) 7-6(5),5,R32,154.0,11.0,7.0,102.0,54.0,39.0,28.0,0.0,3.0,6.0,9.0,7.0,107.0,57.0,39.0,23.0,0.0,5.0,10.0,17.0,2345.0,80.0,733.0
2026-580,Australian Open,Hard,128,G,20260124,112,RH16,12.0,,Casper Ruud,R,183.0,NOR,27.091,C977,,,Marin Cilic,R,198.0,CRO,37.322,6-4 6-4 3-6 7-5,5,R32,185.0,25.0,4.0,123.0,87.0,68.0,15.0,0.0,8.0,10.0,18.0,6.0,123.0,65.0,51.0,31.0,0.0,3.0,7.0,13.0,2795.0,70.0,790.0
2026-580,Australian Open,Hard,128,G,20260125,115,DH58,6.0,,Alex De Minaur,R,183.0,AUS,26.938,BK92,10,,Alexander Bublik,R,196.0,KAZ,28.608,6-4 6-1 6-1,5,R16,93.0,5.0,1.0,62.0,38.0,31.0,17.0,0.0,0.0,0.0,6.0,4.0,81.0,54.0,28.0,12.0,0.0,5.0,11.0,6.0,4080.0,10.0,3065.0
2026-580,Australian Open,Hard,128,G,20260125,116,T0HA,25.0,,Learner Tien,L,180.0,USA,20.148,MM58,11,,Daniil Medvedev,R,198.0,RUS,29.955,6-4 6-0 6-3,5,R16,100.0,5.0,1.0,68.0,45.0,32.0,15.0,0.0,0.0,1.0,6.0,6.0,86.0,59.0,34.0,7.0,0.0,3.0,10.0,29.0,1540.0,12.0,2910.0
2026-580,Australian Open,Hard,128,G,20260125,113,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.727,PL56,19,,Tommy Paul,R,185.0,USA,28.693,7-6(6) 6-4 7-5,5,R16,158.0,2.0,0.0,89.0,63.0,50.0,19.0,15.0,1.0,2.0,7.0,5.0,106.0,60.0,50.0,23.0,14.0,7.0,9.0,1.0,12050.0,20.0,2050.0
2026-580,Australian Open,Hard,128,G,20260125,114,Z355,3.0,,Alexander Zverev,R,198.0,GER,28.767,C0AU,18,,Francisco Cerundolo,R,185.0,ARG,27.452,6-2 6-4 6-4,5,R16,134.0,7.0,2.0,75.0,60.0,48.0,8.0,0.0,1.0,2.0,0.0,0.0,94.0,60.0,39.0,15.0,0.0,3.0,8.0,3.0,5105.0,21.0,2035.0
2026-580,Australian Open,Hard,128,G,20260126,118,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.446,D0FJ,22,,Luciano Darderi,R,183.0,ITA,23.948,6-1 6-3 7-6(2),5,R16,131.0,19.0,0.0,86.0,63.0,51.0,14.0,0.0,6.0,6.0,11.0,5.0,97.0,56.0,41.0,16.0,0.0,4.0,8.0,2.0,11500.0,25.0,1599.0
2026-580,Australian Open,Hard,128,G,20260126,120,S0S1,8.0,,Ben Shelton,L,193.0,USA,23.299,RH16,12,,Casper Ruud,R,183.0,NOR,27.097,3-6 6-4 6-3 6-4,5,R16,,14.0,4.0,96.0,63.0,52.0,24.0,0.0,2.0,3.0,9.0,6.0,125.0,88.0,59.0,22.0,0.0,8.0,11.0,7.0,4000.0,13.0,2795.0
2026-580,Australian Open,Hard,128,G,20260126,117,M0EJ,5.0,,Lorenzo Musetti,R,185.0,ITA,23.901,FB98,9,,Taylor Fritz,R,196.0,USA,28.246,6-2 7-5 6-4,5,R16,124.0,13.0,2.0,81.0,56.0,47.0,17.0,0.0,2.0,2.0,10.0,1.0,84.0,50.0,32.0,19.0,0.0,5.0,9.0,5.0,4105.0,9.0,3840.0
2026-580,Australian Open,Hard,128,G,20260127,122,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.732,DH58,6,,Alex De Minaur,R,183.0,AUS,26.943,7-5 6-2 6-1,5,QF,138.0,1.0,0.0,93.0,51.0,30.0,16.0,6.0,9.0,16.0,5.0,3.0,83.0,48.0,37.0,19.0,12.0,5.0,7.0,1.0,12050.0,6.0,4080.0
2026-580,Australian Open,Hard,128,G,20260127,121,Z355,3.0,,Alexander Zverev,R,198.0,GER,28.772,T0HA,25,,Learner Tien,L,180.0,USA,20.153,6-3 6-7(5) 6-1 7-6(3),5,QF,193.0,24.0,1.0,133.0,98.0,75.0,21.0,0.0,3.0,3.0,11.0,9.0,133.0,92.0,63.0,19.0,0.0,4.0,7.0,3.0,5105.0,29.0,1540.0
2026-580,Australian Open,Hard,128,G,20260128,123,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.689,M0EJ,5,,Lorenzo Musetti,R,185.0,ITA,23.907,4-6 3-6 3-1 RET,5,QF,128.0,4.0,1.0,83.0,53.0,31.0,12.0,6.0,6.0,11.0,4.0,2.0,60.0,40.0,24.0,12.0,8.0,3.0,6.0,4.0,4780.0,5.0,4105.0
2026-580,Australian Open,Hard,128,G,20260128,124,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.452,S0S1,8,,Ben Shelton,L,193.0,USA,23.305,6-3 6-4 6-4,5,QF,145.0,5.0,2.0,91.0,55.0,42.0,23.0,0.0,4.0,4.0,8.0,3.0,102.0,78.0,51.0,10.0,0.0,9.0,12.0,2.0,11500.0,7.0,4000.0
2026-580,Australian Open,Hard,128,G,20260128,119,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.689,M0NI,16,,Jakub Mensik,R,196.0,CZE,20.397,W/O,5,R16,,,,,,,,,,,,,,,,,,,,4.0,4780.0,17.0,2345.0
2026-580,Australian Open,Hard,128,G,20260130,126,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.694,S0AG,2,,Jannik Sinner,R,191.0,ITA,24.457,3-6 6-3 4-6 6-4 6-4,5,SF,252.0,12.0,3.0,158.0,112.0,80.0,23.0,21.0,16.0,18.0,26.0,2.0,133.0,100.0,80.0,17.0,21.0,5.0,8.0,4.0,4780.0,2.0,11500.0
2026-580,Australian Open,Hard,128,G,20260130,125,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.741,Z355,3,,Alexander Zverev,R,198.0,GER,28.78,6-4 7-6(5) 6-7(3) 6-7(4) 7-5,5,SF,341.0,12.0,5.0,187.0,121.0,89.0,41.0,27.0,5.0,7.0,17.0,4.0,203.0,146.0,105.0,31.0,25.0,10.0,13.0,1.0,12050.0,3.0,5105.0
2026-580,Australian Open,Hard,128,G,20260201,127,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.746,D643,4,,Novak Djokovic,R,188.0,SRB,38.7,2-6 6-2 6-3 7-5,5,F,185.0,9.0,2.0,101.0,67.0,52.0,20.0,16.0,4.0,6.0,4.0,2.0,122.0,85.0,57.0,20.0,14.0,12.0,16.0,1.0,12050.0,4.0,4780.0
2026-375,Montpellier,Hard,28,250,20260202,2,G0IX,,,Arthur Gea,R,180.0,FRA,21.092,M0GZ,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.582,6-3 RET,3,R32,39.0,2.0,2.0,23.0,11.0,10.0,10.0,5.0,0.0,0.0,1.0,1.0,20.0,17.0,12.0,1.0,4.0,0.0,1.0,168.0,353.0,57.0,905.0
2026-375,Montpellier,Hard,28,250,20260202,3,ME82,,,Adrian Mannarino,L,180.0,FRA,37.604,MO44,,,Pedro Martinez,R,185.0,ESP,28.78,7-6(3) 6-1,3,R32,96.0,14.0,1.0,65.0,44.0,36.0,13.0,10.0,2.0,2.0,1.0,1.0,55.0,32.0,23.0,12.0,9.0,1.0,3.0,70.0,810.0,77.0,728.0
2026-375,Montpellier,Hard,28,250,20260202,1,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.812,O483,,,Christopher O'Connell,R,183.0,AUS,31.677,5-7 6-3 7-5,3,R32,168.0,6.0,0.0,101.0,70.0,48.0,18.0,17.0,6.0,9.0,11.0,1.0,110.0,58.0,42.0,26.0,16.0,9.0,13.0,89.0,670.0,119.0,511.0
2026-375,Montpellier,Hard,28,250,20260203,8,CD85,,,Pablo Carreno Busta,R,188.0,ESP,34.571,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.434,4-6 6-3 7-6(4),3,R32,127.0,7.0,2.0,102.0,69.0,50.0,13.0,16.0,3.0,6.0,15.0,4.0,87.0,51.0,45.0,13.0,15.0,4.0,7.0,100.0,616.0,69.0,820.0
2026-375,Montpellier,Hard,28,250,20260203,9,D0DW,,,Titouan Droguet,R,191.0,FRA,24.643,CH12,,,Jan Choinski,R,196.0,GBR,29.656,6-2 7-6(2),3,R32,84.0,14.0,2.0,59.0,38.0,33.0,13.0,10.0,2.0,2.0,4.0,3.0,83.0,49.0,31.0,17.0,10.0,7.0,9.0,150.0,403.0,125.0,498.0
2026-375,Montpellier,Hard,28,250,20260203,4,HH26,5.0,,Ugo Humbert,L,188.0,FRA,27.614,V812,,,Botic Van De Zandschulp,R,191.0,NED,30.341,6-3 6-4,3,R32,72.0,9.0,1.0,58.0,42.0,32.0,11.0,10.0,3.0,3.0,9.0,1.0,47.0,29.0,25.0,8.0,9.0,1.0,3.0,38.0,1320.0,67.0,849.0
2026-375,Montpellier,Hard,28,250,20260203,5,F0F1,6.0,,Arthur Fils,R,185.0,FRA,21.651,R0EB,,,Valentin Royer,R,188.0,FRA,24.69,7-6(7) 6-7(4) 6-2,3,R32,152.0,14.0,5.0,108.0,66.0,55.0,21.0,16.0,0.0,1.0,14.0,2.0,101.0,68.0,50.0,20.0,16.0,5.0,8.0,42.0,1110.0,56.0,920.0
2026-375,Montpellier,Hard,28,250,20260203,7,BV16,,,Ugo Blanchet,R,175.0,FRA,27.086,VA08,,,Andrea Vavassori,R,193.0,ITA,30.757,6-4 6-3,3,R32,79.0,5.0,3.0,63.0,33.0,26.0,16.0,10.0,1.0,2.0,9.0,2.0,58.0,43.0,29.0,4.0,9.0,5.0,8.0,174.0,343.0,282.0,185.0
2026-375,Montpellier,Hard,28,250,20260203,6,D0DT,,,Martin Damm,L,203.0,USA,22.35,HB71,7,,Hubert Hurkacz,R,196.0,POL,28.983,7-6(5) 6-4,3,R32,92.0,13.0,3.0,71.0,44.0,32.0,19.0,11.0,1.0,1.0,14.0,0.0,72.0,45.0,33.0,16.0,11.0,3.0,4.0,160.0,373.0,52.0,965.0
2026-375,Montpellier,Hard,28,250,20260204,12,D0DT,,,Martin Damm,L,203.0,USA,22.35,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.812,6-1 6-3,3,R16,55.0,11.0,2.0,39.0,27.0,22.0,10.0,8.0,0.0,0.0,2.0,0.0,51.0,35.0,18.0,8.0,8.0,3.0,7.0,160.0,373.0,89.0,670.0
2026-375,Montpellier,Hard,28,250,20260204,13,K0AZ,8.0,,Aleksandar Kovacevic,R,183.0,USA,27.439,K0O4,,,Moise Kouame,R,191.0,FRA,16.92,6-7(5) 6-2 6-2,3,R32,114.0,13.0,2.0,91.0,50.0,41.0,23.0,14.0,1.0,1.0,10.0,4.0,77.0,47.0,36.0,15.0,14.0,4.0,8.0,83.0,709.0,551.0,70.0
2026-375,Montpellier,Hard,28,250,20260204,15,W367,,,Stan Wawrinka,R,183.0,SUI,40.86,M0JF,,,Hamad Medjedovic,R,188.0,SRB,22.554,7-6(3) 6-4,3,R32,98.0,5.0,4.0,76.0,29.0,24.0,26.0,11.0,4.0,5.0,10.0,0.0,65.0,37.0,26.0,17.0,11.0,4.0,6.0,113.0,537.0,80.0,717.0
2026-375,Montpellier,Hard,28,250,20260204,14,N0BG,,,Luca Nardi,R,185.0,ITA,22.502,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,33.952,6-3 6-3,3,R32,63.0,3.0,0.0,46.0,28.0,22.0,15.0,9.0,1.0,1.0,5.0,3.0,57.0,28.0,21.0,11.0,9.0,6.0,9.0,106.0,571.0,137.0,464.0
2026-375,Montpellier,Hard,28,250,20260204,10,G0IX,,,Arthur Gea,R,180.0,FRA,21.092,M0FH,3,,Tomas Machac,R,183.0,CZE,25.314,6-3 4-5 RET,3,R16,75.0,6.0,1.0,46.0,26.0,24.0,12.0,9.0,0.0,0.0,4.0,1.0,61.0,32.0,24.0,15.0,9.0,4.0,5.0,168.0,353.0,28.0,1610.0
2026-375,Montpellier,Hard,28,250,20260204,11,ME82,,,Adrian Mannarino,L,180.0,FRA,37.604,HH26,5,,Ugo Humbert,L,188.0,FRA,27.614,6-7(4) 6-3 7-6(4),3,R16,167.0,7.0,2.0,115.0,75.0,63.0,21.0,17.0,9.0,9.0,23.0,3.0,111.0,73.0,61.0,17.0,16.0,8.0,9.0,70.0,810.0,38.0,1320.0
2026-M-DC-2026-QLS-M-NOR-GBR-01,Davis Cup QLS R1: NOR vs GBR,Hard,4,D,20260205,2,D0CO,,,Jack Draper,L,193.0,GBR,24.148,DC76,,,Viktor Durasovic,R,185.0,NOR,28.909,6-2 6-2,3,RR,60.0,8.0,1.0,43.0,26.0,23.0,10.0,8.0,0.0,0.0,2.0,3.0,49.0,32.0,17.0,7.0,4.0,0.0,4.0,13.0,2790.0,313.0,164.0
2026-M-DC-2026-QLS-M-NOR-GBR-01,Davis Cup QLS R1: NOR vs GBR,Hard,4,D,20260205,1,N771,,,Cameron Norrie,L,188.0,GBR,30.48,B0U4,,,Nicolai Budkov Kjaer,R,191.0,NOR,19.455,6-4 6-4,3,RR,82.0,6.0,1.0,68.0,50.0,38.0,7.0,9.0,3.0,4.0,6.0,0.0,52.0,39.0,29.0,6.0,7.0,1.0,4.0,26.0,1643.0,133.0,476.0
2026-375,Montpellier,Hard,28,250,20260205,24,F0F1,6.0,,Arthur Fils,R,185.0,FRA,21.656,BV16,,,Ugo Blanchet,R,175.0,FRA,27.091,7-6(4) 7-5,3,R16,95.0,14.0,3.0,67.0,42.0,32.0,16.0,12.0,0.0,2.0,10.0,6.0,81.0,39.0,29.0,21.0,12.0,6.0,9.0,42.0,1110.0,174.0,343.0
2026-375,Montpellier,Hard,28,250,20260205,16,AG37,,,Felix Auger Aliassime,R,193.0,CAN,25.495,W367,,,Stan Wawrinka,R,183.0,SUI,40.86,6-4 7-6(3),3,R16,107.0,16.0,2.0,65.0,45.0,37.0,11.0,11.0,3.0,4.0,5.0,4.0,81.0,48.0,35.0,16.0,11.0,8.0,10.0,8.0,3725.0,113.0,537.0
